,URL,Link
4201,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r396530277-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Космос!
4204,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r395441368-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Активно отдохнуть
4444,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r394122894-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Путешествие
4447,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r393103174-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Незабываемые впечатление!
4450,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r391139480-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Spektakulär
4453,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r378485947-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Супер
4456,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r367648281-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,все на вулканы
4459,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r367368739-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Незабываемо
4462,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r366820283-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Unveregessliches Erlebnis
4465,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r364572153-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,"По моему, входит в обязательную программу путешествий по Камчатке. Был там несколько раз. Перфект!"
4468,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r360860156-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,На краю бездны
4471,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r355550828-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Через лунные озера к вершинам...
4711,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r351346163-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Горелый.
4714,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r348681653-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Ехать всем
4717,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r348156673-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Вулкан Мутновский
4720,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r347212339-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Камчатка. Чудо из чудес
4723,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r333169724-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Здесь обязательно нужно побывать!
4726,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r325365519-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Un gros effort...
4729,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r324606207-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,побывать на активном вулкане? да легко
4732,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r323608828-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Like a little Yellowstone
4735,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r320298576-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Вулкан Мутновский
4738,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r318543563-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Интересное место.
4978,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r317839963-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Невероятная красота
4981,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r316807163-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Одно из красивейших мест на Камчатке
4984,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r315936379-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Красота
4987,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r311456224-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Красиво
4990,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r310743978-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Один из самых красивых вулканических кратеров Камчатки
4993,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r310518522-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Sie können den Atem der Erde Geruch
4996,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r310039624-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Мутновский вулкан -жемчужина Камчатки
4999,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r309614485-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Помашите рукой тем кто может видеть это только с вертолета
5002,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r309202439-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Мутновский вулкан
5005,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r306702678-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Доступный кратер для неподготовленного путешественника.
5245,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r305238126-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Мутновский вулкан
5248,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r304838392-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Обязательный пункт поездки на Камчатку!
5251,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r302108607-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Простор
5254,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r302009149-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Неземная красота
5257,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r300257525-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,где дремлют драконы
5260,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r299463303-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Ты просто космос!
5263,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r299101913-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,вулкан
5266,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r298599724-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Мутновский вулкан. Банные источники
5269,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r298580975-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Не только вулкан здесь интересен
5272,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r297869132-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Super volcan
5512,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r296621938-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Вы должны смотреть один.
5515,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r291705107-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Замечательная игра красок
5518,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r291342748-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Такой красоты не забудешь никогда
5521,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r290610405-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,"Длинный путь, отличный финал"
5524,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r288690475-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Отдых на мини Долине гейзеров мутновских источниковх
5527,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r287084146-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,незабываемое впчатлние
5530,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r286103605-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Брутально и интересно
5533,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r275270383-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Это стоит увидеть своими глазами.
5536,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r272609366-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Обалдеть!
5539,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r271873360-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Волшебство
5779,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r269111275-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,"Сходите, не пожалеете !!!"
5782,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r263141772-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Лучший вулкан в радиусе 100км от Петропавловска
5785,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r262084080-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Незабываемо
5788,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r256453733-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,очень лёгкий в подъеме вулкан
5791,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r255069466-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Лунный пейзаж
5794,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r253951268-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Самый простой и самый красивый
5797,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r253439480-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,изумительное место
5800,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r251408656-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Гейзеры
5803,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r248988548-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,"обязательно к посещению. погода была безобразная, но впечатления от этого только усилились."
5806,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r244313419-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Впечатляет
6046,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r239596025-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Путешествие в кратер живого вулкана
6049,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r239467497-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Фантастика
6052,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r239377098-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Обязательно для посещения при путешествии на Камчатку!
6055,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r238913045-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,кулл!!
6058,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r235200717-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Вау!
6061,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r233434037-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Шикарно
6064,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r233187252-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Клёвое место
6067,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r232490791-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Супер супер
6070,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r231638602-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Удивительные фумаролы
6073,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r229747538-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Облачно ...
6313,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r221361012-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Крупнейшая фумарольная площадка в мире!
6316,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r219958844-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Обязательно к посещению
6319,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r219373496-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Супер
6322,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r218580457-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,"Долина грязевых бурлящих котлов, фумарол"
6325,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r218281090-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Впечатляющее зрелище
6328,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r209218912-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Живописный вид и термальные источники
6331,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r208745818-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,дыхание земли
6334,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r208129972-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Один из самых популярных и доступных маршрутов
6337,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r205994841-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Стоит увидеть
6340,https://www.tripadvisor.com/ShowUserReviews-g298492-d6622855-r204960683-Volcano_Mutnovsky-Petropavlovsk_Kamchatsky_Kamchatka_Krai_Far_Eastern_District.html,Уникальная возможность побывать в кратере действующего вулкана
